Frame,Min_val,Max_val
frame_0111,0.7394031882286072,0.9702158570289612
frame_0017,0.7534475922584534,0.9757979512214661
frame_0289,0.7532011270523071,0.9053751230239868
frame_0051,0.7484241724014282,0.98593670129776
frame_0110,0.7390731573104858,0.9728912115097046
frame_0032,0.7524241805076599,0.9927897453308105
frame_0302,0.7478575706481934,0.9050245881080627
frame_0169,0.7541273236274719,0.923061728477478
frame_0036,0.7525328993797302,0.9886781573295593
frame_0243,0.740664541721344,0.9066635370254517
frame_0252,0.7463847994804382,0.9064083695411682
frame_0213,0.7495940327644348,0.9055940508842468
frame_0009,0.7513918876647949,0.9068641662597656
frame_0185,0.7584525942802429,0.9077040553092957
frame_0161,0.7526785135269165,0.9282659888267517
frame_0240,0.7409831285476685,0.9100846648216248
frame_0212,0.7510043978691101,0.9056118726730347
frame_0242,0.741034746170044,0.907943069934845
frame_0076,0.7460414171218872,0.9729515314102173
frame_0125,0.7428001761436462,0.9610159397125244
frame_0088,0.7434260845184326,0.9650561213493347
frame_0135,0.7440726161003113,0.9461706876754761
frame_0054,0.7512165904045105,0.988648533821106
frame_0062,0.7527249455451965,0.9896045923233032
frame_0190,0.7594881057739258,0.9047362208366394
frame_0273,0.7643612623214722,0.9074675440788269
frame_0153,0.7476380467414856,0.9380295276641846
frame_0313,0.7466731071472168,0.9068012237548828
frame_0148,0.7469685673713684,0.9451228976249695
frame_0266,0.7436827421188354,0.9072350859642029
frame_0073,0.7473646402359009,0.9793846607208252
frame_0114,0.7397498488426208,0.9639863967895508
frame_0101,0.7393056750297546,0.9665694236755371
frame_0016,0.7542254328727722,0.9736480712890625
frame_0144,0.7455281615257263,0.9481161832809448
frame_0291,0.752760648727417,0.9059429168701172
frame_0254,0.7457238435745239,0.9066682457923889
frame_0015,0.7543178200721741,0.9719317555427551
frame_0039,0.7524051070213318,0.9887377619743347
frame_0061,0.7534469366073608,0.9848107695579529
frame_0255,0.7442968487739563,0.9068718552589417
frame_0181,0.7582241892814636,0.9102020263671875
frame_0238,0.738040030002594,0.9120882749557495
frame_0303,0.7480396628379822,0.9050456285476685
frame_0006,0.7484256029129028,0.906683623790741
frame_0143,0.7453224062919617,0.9479674696922302
frame_0284,0.7547099590301514,0.9068590402603149
frame_0299,0.7482650876045227,0.9050847291946411
frame_0275,0.7659859657287598,0.9075609445571899
frame_0097,0.741507351398468,0.9650029540061951
frame_0118,0.7407842874526978,0.9615723490715027
frame_0021,0.7514854669570923,0.9786806106567383
frame_0229,0.7390757203102112,0.906284511089325
frame_0241,0.7409760355949402,0.908721387386322
frame_0034,0.7528994679450989,0.9899302124977112
frame_0160,0.752606213092804,0.9287095069885254
frame_0207,0.7557894587516785,0.9052562117576599
frame_0082,0.7442099452018738,0.9680767059326172
frame_0306,0.746553897857666,0.9055920839309692
frame_0209,0.7542722225189209,0.905249297618866
frame_0145,0.7458018064498901,0.9495867490768433
frame_0012,0.7534803748130798,0.9546238780021667
frame_0188,0.7588689923286438,0.9053853154182434
frame_0008,0.7505347728729248,0.9068011045455933
frame_0095,0.7424277067184448,0.9639350175857544
frame_0307,0.7467628121376038,0.9058337807655334
frame_0173,0.7568596005439758,0.9192801117897034
frame_0115,0.7397699356079102,0.9632147550582886
frame_0122,0.7415332198143005,0.9645108580589294
frame_0000,0.7514743208885193,0.9060931205749512
frame_0146,0.7463268637657166,0.947450578212738
frame_0218,0.7415158152580261,0.9048272967338562
frame_0287,0.7526546120643616,0.9058148860931396
frame_0301,0.7478101253509521,0.9049118757247925
frame_0083,0.7445792555809021,0.9676070809364319
frame_0281,0.7581010460853577,0.907600462436676
frame_0043,0.7514775991439819,0.9952080845832825
frame_0235,0.7370914220809937,0.9105201959609985
frame_0186,0.7578875422477722,0.9060559272766113
frame_0202,0.7564215064048767,0.9055368304252625
frame_0121,0.7415504455566406,0.9614713788032532
frame_0305,0.7468566298484802,0.9055024981498718
frame_0184,0.7579560279846191,0.9067881107330322
frame_0192,0.7621501684188843,0.9060053825378418
frame_0227,0.7382925748825073,0.9050148725509644
frame_0087,0.7438650727272034,0.965425968170166
frame_0288,0.7527661919593811,0.9057357907295227
frame_0134,0.7439876794815063,0.9468368291854858
frame_0177,0.7586846947669983,0.9159674644470215
frame_0308,0.7468787431716919,0.9058195948600769
frame_0065,0.7511591911315918,0.9871509671211243
frame_0236,0.7365451455116272,0.9111679196357727
frame_0200,0.7576155066490173,0.9049229621887207
frame_0250,0.7494413256645203,0.9050801396369934
frame_0285,0.7540608644485474,0.9066987633705139
frame_0201,0.7565335035324097,0.9047585725784302
frame_0050,0.7487017512321472,0.9919009208679199
frame_0157,0.7487386465072632,0.9261922836303711
frame_0071,0.7478797435760498,0.9814662337303162
frame_0198,0.7574799060821533,0.9049401879310608
frame_0067,0.7504522204399109,0.9835900664329529
frame_0004,0.7491923570632935,0.9066022634506226
frame_0167,0.7532133460044861,0.923259437084198
frame_0138,0.74455326795578,0.9514650106430054
frame_0203,0.7564190626144409,0.907204806804657
frame_0069,0.7487589120864868,0.9820818901062012
frame_0093,0.7423436045646667,0.9630205631256104
frame_0096,0.7422181367874146,0.9624489545822144
frame_0042,0.7517691850662231,0.9995877742767334
frame_0053,0.7496337890625,0.9885273575782776
frame_0001,0.7515226602554321,0.9063909649848938
frame_0003,0.7506766319274902,0.9060360193252563
frame_0292,0.7520758509635925,0.9056376814842224
frame_0060,0.7540424466133118,0.9875375628471375
frame_0162,0.7524014115333557,0.9275848269462585
frame_0030,0.7520614862442017,0.9873870015144348
frame_0239,0.7392778396606445,0.9113324284553528
frame_0048,0.7497406005859375,0.9872683882713318
frame_0251,0.7478306293487549,0.9058399796485901
frame_0172,0.7564079165458679,0.9209602475166321
frame_0075,0.746692955493927,0.9734867811203003
frame_0220,0.7375168800354004,0.9052333831787109
frame_0196,0.7584512233734131,0.9050357341766357
frame_0257,0.7438572645187378,0.9068028330802917
frame_0267,0.744999885559082,0.9073880910873413
frame_0226,0.7374226450920105,0.9042366743087769
frame_0171,0.7558320164680481,0.922954797744751
frame_0103,0.7390429973602295,0.9730827808380127
frame_0117,0.7404197454452515,0.9626879096031189
frame_0230,0.7395638227462769,0.9069436192512512
frame_0214,0.7490573525428772,0.9055942893028259
frame_0141,0.7450268864631653,0.9493463635444641
frame_0059,0.753867506980896,0.9873578548431396
frame_0293,0.7518118619918823,0.9054256081581116
frame_0245,0.7392533421516418,0.9052987098693848
frame_0234,0.7370395660400391,0.910153865814209
frame_0195,0.7593213319778442,0.9050841331481934
frame_0120,0.7412219047546387,0.9580880999565125
frame_0130,0.7438908219337463,0.9525956511497498
frame_0007,0.7495988607406616,0.9066110253334045
frame_0215,0.7476932406425476,0.9054469466209412
frame_0037,0.7526803016662598,0.990412175655365
frame_0164,0.7529897689819336,0.9265347123146057
frame_0179,0.758515477180481,0.9121119379997253
frame_0219,0.7397277355194092,0.9051539301872253
frame_0165,0.752884566783905,0.9250741600990295
frame_0176,0.7582565546035767,0.9184431433677673
frame_0040,0.75299072265625,0.9950042366981506
frame_0244,0.7392484545707703,0.9059333205223083
frame_0271,0.7626069784164429,0.9075180888175964
frame_0300,0.7478561401367188,0.9047450423240662
frame_0296,0.7503131031990051,0.9051221013069153
frame_0222,0.7345458269119263,0.9048056602478027
frame_0128,0.7442614436149597,0.956422746181488
frame_0178,0.7587754130363464,0.913758397102356
frame_0168,0.7534968852996826,0.9231667518615723
frame_0210,0.7527287602424622,0.9052823185920715
frame_0182,0.7582412958145142,0.9107051491737366
frame_0044,0.7509089112281799,0.9932950139045715
frame_0070,0.7483094930648804,0.9797977805137634
frame_0310,0.7474703788757324,0.9063459038734436
frame_0102,0.7389429807662964,0.9711153507232666
frame_0311,0.7469062209129333,0.9059096574783325
frame_0089,0.7430431842803955,0.9619221687316895
frame_0155,0.7478750944137573,0.9318952560424805
frame_0131,0.7432850003242493,0.9513493180274963
frame_0277,0.7649596333503723,0.9074051976203918
frame_0211,0.7517908215522766,0.905600905418396
frame_0253,0.7458986043930054,0.9063522815704346
frame_0106,0.738873302936554,0.9754761457443237
frame_0027,0.7524809837341309,0.9855026602745056
frame_0233,0.7372943162918091,0.909336268901825
frame_0119,0.7407481670379639,0.9574156999588013
frame_0208,0.755108654499054,0.9049570560455322
frame_0154,0.7481799125671387,0.9350582361221313
frame_0216,0.7454982399940491,0.9052789211273193
frame_0282,0.7566347718238831,0.9073681831359863
frame_0312,0.7467737197875977,0.906248152256012
frame_0191,0.76129549741745,0.9049630761146545
frame_0105,0.7388755083084106,0.9771345257759094
frame_0187,0.7577916383743286,0.9053214192390442
frame_0152,0.747679591178894,0.9420309066772461
frame_0260,0.7444771528244019,0.9068484306335449
frame_0228,0.7385309338569641,0.9054932594299316
frame_0086,0.7440950274467468,0.9679744243621826
frame_0159,0.7512634992599487,0.9284937977790833
frame_0206,0.7560815215110779,0.9053216576576233
frame_0156,0.74782794713974,0.9288533329963684
frame_0269,0.7502999305725098,0.9072163105010986
frame_0199,0.7572945356369019,0.9049702286720276
frame_0225,0.7363871932029724,0.9045196175575256
frame_0265,0.7428640723228455,0.907278835773468
frame_0298,0.7491397261619568,0.9051834940910339
frame_0142,0.7452591061592102,0.9493384957313538
frame_0263,0.7431514859199524,0.9067255854606628
frame_0180,0.7583780884742737,0.9092197418212891
frame_0107,0.7393984198570251,0.9741913080215454
frame_0100,0.7404588460922241,0.965150773525238
frame_0217,0.7438634037971497,0.9048827886581421
frame_0024,0.7508544921875,0.9843207597732544
frame_0038,0.7528453469276428,0.9928008317947388
frame_0049,0.7496642470359802,0.9918729662895203
frame_0081,0.7448893189430237,0.9706628322601318
frame_0272,0.764145016670227,0.9072793126106262
frame_0035,0.7532750964164734,0.9931281805038452
frame_0090,0.7425492405891418,0.9623439311981201
frame_0104,0.738897442817688,0.9768137335777283
frame_0258,0.745004415512085,0.9068920016288757
frame_0132,0.7438197135925293,0.9496415257453918
frame_0151,0.7469990849494934,0.9444630146026611
frame_0046,0.7507686018943787,0.9917455315589905
frame_0221,0.7361884117126465,0.9049790501594543
frame_0261,0.7444701194763184,0.9069331884384155
frame_0295,0.7511768937110901,0.905441164970398
frame_0223,0.7349685430526733,0.9043266773223877
frame_0045,0.750902533531189,0.9946245551109314
frame_0264,0.7429896593093872,0.9069797992706299
frame_0077,0.7458494901657104,0.9700170159339905
frame_0183,0.7583381533622742,0.9086069464683533
frame_0092,0.7424083352088928,0.9637685418128967
frame_0194,0.760235607624054,0.9049308896064758
frame_0294,0.751520037651062,0.9054502248764038
frame_0280,0.7600301504135132,0.907688558101654
frame_0026,0.7516182065010071,0.9876084923744202
frame_0197,0.7578508257865906,0.9049447774887085
frame_0064,0.7521578669548035,0.9852777719497681
frame_0085,0.7444359660148621,0.9699726104736328
frame_0170,0.7548146843910217,0.9221861362457275
frame_0029,0.75150465965271,0.9890475273132324
frame_0025,0.7515403628349304,0.98760986328125
