Frame,Min_val,Max_val
frame_0147,0.7833232283592224,0.9253356456756592
frame_0057,0.7766199111938477,0.9668232202529907
frame_0189,0.7857620716094971,0.9246781468391418
frame_0140,0.7769442796707153,0.9254521131515503
frame_0127,0.7830787897109985,0.9249821901321411
frame_0091,0.7741384506225586,0.9443767070770264
frame_0124,0.7789945006370544,0.9267786145210266
frame_0175,0.7939350008964539,0.9251129031181335
frame_0047,0.7683431506156921,0.9725314974784851
frame_0068,0.7811635732650757,0.9622779488563538
frame_0158,0.7897908687591553,0.9254270195960999
frame_0126,0.781465470790863,0.9249197244644165
frame_0204,0.7977661490440369,0.9248674511909485
frame_0193,0.786660373210907,0.9245915412902832
frame_0111,0.7773740291595459,0.9250851273536682
frame_0017,0.7828375101089478,0.9797899723052979
frame_0051,0.7708658576011658,0.9695245623588562
frame_0110,0.7774947285652161,0.9260405898094177
frame_0032,0.7727870345115662,0.9781762361526489
frame_0169,0.7910827398300171,0.9253807663917542
frame_0036,0.7703728079795837,0.9779325127601624
frame_0243,0.8029165267944336,0.9249469041824341
frame_0213,0.8067162036895752,0.9248048067092896
frame_0009,0.7901110053062439,0.9746692776679993
frame_0185,0.7869063019752502,0.9246648550033569
frame_0161,0.7901178002357483,0.9252787828445435
frame_0240,0.80067378282547,0.9249669909477234
frame_0212,0.8071674704551697,0.9247837662696838
frame_0242,0.8008356094360352,0.92493736743927
frame_0076,0.7812104225158691,0.9592913389205933
frame_0125,0.7799034714698792,0.9248928427696228
frame_0088,0.7760615944862366,0.944875180721283
frame_0135,0.7752351760864258,0.9253326058387756
frame_0054,0.7724026441574097,0.9695624113082886
frame_0062,0.7781360745429993,0.9633898735046387
frame_0190,0.7861177921295166,0.9246622920036316
frame_0153,0.7878084182739258,0.9253494143486023
frame_0148,0.7846256494522095,0.9252217411994934
frame_0073,0.7809692025184631,0.9595032930374146
frame_0114,0.7780874967575073,0.9249361753463745
frame_0101,0.7741273045539856,0.9355254769325256
frame_0016,0.7840356230735779,0.979773759841919
frame_0144,0.7794265151023865,0.9253081679344177
frame_0015,0.7854115962982178,0.9797302484512329
frame_0039,0.7689062356948853,0.9781633019447327
frame_0061,0.7776414155960083,0.9642998576164246
frame_0181,0.7900228500366211,0.9247795939445496
frame_0238,0.7996894717216492,0.925031840801239
frame_0006,0.7907629013061523,0.9723242521286011
frame_0143,0.7786498069763184,0.9252983331680298
frame_0097,0.7733893990516663,0.9416725039482117
frame_0118,0.7781550288200378,0.9248201251029968
frame_0021,0.7792750000953674,0.9796202182769775
frame_0229,0.8030945062637329,0.9250912666320801
frame_0241,0.8005132079124451,0.9249992966651917
frame_0034,0.7713634371757507,0.978031575679779
frame_0160,0.7904170155525208,0.9253332614898682
frame_0207,0.8041684627532959,0.9246836304664612
frame_0082,0.7793728113174438,0.9499039053916931
frame_0209,0.8052560687065125,0.924784243106842
frame_0145,0.7804387807846069,0.9253159165382385
frame_0012,0.7903522849082947,0.9777565598487854
frame_0188,0.7852482795715332,0.924513578414917
frame_0008,0.7901021838188171,0.9741109609603882
frame_0095,0.7734254598617554,0.9427224397659302
frame_0173,0.7941473126411438,0.9253631830215454
frame_0115,0.7777887582778931,0.9249590635299683
frame_0122,0.7789958119392395,0.9282106161117554
frame_0000,0.7898539304733276,0.9692739248275757
frame_0146,0.7822338938713074,0.9252614378929138
frame_0218,0.8060714602470398,0.9247123599052429
frame_0083,0.7791366577148438,0.9497830271720886
frame_0043,0.768009603023529,0.9738337993621826
frame_0235,0.8011745810508728,0.9250878691673279
frame_0186,0.786298394203186,0.9246577620506287
frame_0202,0.7938292026519775,0.9250106811523438
frame_0121,0.7782388925552368,0.9296561479568481
frame_0184,0.7876185178756714,0.9246540069580078
frame_0192,0.786305844783783,0.9246100187301636
frame_0227,0.803019106388092,0.9250065684318542
frame_0087,0.7772196531295776,0.945697009563446
frame_0134,0.7759652137756348,0.9252922534942627
frame_0177,0.793822169303894,0.9250470995903015
frame_0065,0.7803791761398315,0.9639142751693726
frame_0236,0.8010040521621704,0.9251214265823364
frame_0200,0.7913335561752319,0.924907922744751
frame_0201,0.7925230860710144,0.9249773621559143
frame_0050,0.7698414325714111,0.970340371131897
frame_0157,0.7896817326545715,0.9254342317581177
frame_0071,0.7812138199806213,0.9609816670417786
frame_0198,0.7891502380371094,0.9248989820480347
frame_0067,0.781090497970581,0.9632406234741211
frame_0004,0.7902977466583252,0.9698526263237
frame_0167,0.7908982634544373,0.9252437353134155
frame_0138,0.7758017778396606,0.925383448600769
frame_0203,0.7952950596809387,0.9250108003616333
frame_0069,0.7816630005836487,0.9626114964485168
frame_0093,0.7735358476638794,0.9447856545448303
frame_0096,0.7732516527175903,0.9419136047363281
frame_0042,0.7679249048233032,0.9748073816299438
frame_0053,0.7715770602226257,0.9690957069396973
frame_0001,0.7896615266799927,0.9701550602912903
frame_0003,0.7896767854690552,0.969468891620636
frame_0060,0.7776950597763062,0.9643424153327942
frame_0162,0.790559709072113,0.9252612590789795
frame_0030,0.7747016549110413,0.9794635772705078
frame_0239,0.8005861043930054,0.9250885248184204
frame_0048,0.7683866024017334,0.9713905453681946
frame_0172,0.7931979298591614,0.9253545999526978
frame_0075,0.7811607122421265,0.9590216279029846
frame_0220,0.8040767312049866,0.9247295260429382
frame_0196,0.7877141237258911,0.9247502684593201
frame_0226,0.8022919297218323,0.9249740242958069
frame_0171,0.7926512360572815,0.925389289855957
frame_0103,0.7758393287658691,0.9344403147697449
frame_0117,0.778137743473053,0.9249171018600464
frame_0230,0.8034918904304504,0.9250972867012024
frame_0214,0.8067979216575623,0.9247904419898987
frame_0141,0.7768524885177612,0.9254454374313354
frame_0059,0.7772360444068909,0.9648482203483582
frame_0234,0.8019635677337646,0.9251108765602112
frame_0195,0.787176787853241,0.9247539043426514
frame_0120,0.7783015370368958,0.9296573400497437
frame_0130,0.7806116938591003,0.9251286387443542
frame_0007,0.790186882019043,0.9729866981506348
frame_0215,0.8067265748977661,0.9247742891311646
frame_0037,0.7701900601387024,0.9777234196662903
frame_0164,0.7904196977615356,0.925204873085022
frame_0179,0.792738676071167,0.924949049949646
frame_0219,0.8046022057533264,0.9247288107872009
frame_0165,0.7905370593070984,0.9251973628997803
frame_0176,0.7939819097518921,0.9250937104225159
frame_0040,0.7684608101844788,0.9768559336662292
frame_0222,0.8030046224594116,0.9247826933860779
frame_0128,0.7845097780227661,0.9250481724739075
frame_0178,0.7938225865364075,0.9249628186225891
frame_0168,0.7909339666366577,0.9253317713737488
frame_0210,0.8079650402069092,0.9247726798057556
frame_0182,0.7887198328971863,0.924708366394043
frame_0044,0.7681134343147278,0.9737715125083923
frame_0070,0.7810102105140686,0.961461067199707
frame_0102,0.7751760482788086,0.9346789121627808
frame_0089,0.7746618986129761,0.9442921876907349
frame_0155,0.7893922328948975,0.9254381060600281
frame_0131,0.7789208889007568,0.9251405596733093
frame_0211,0.8078953623771667,0.9248244166374207
frame_0106,0.7770623564720154,0.9324114918708801
frame_0027,0.7761630415916443,0.980599045753479
frame_0233,0.8024312257766724,0.9251075387001038
frame_0119,0.7777596116065979,0.9263967275619507
frame_0208,0.8044629693031311,0.9247133135795593
frame_0154,0.7888471484184265,0.925288736820221
frame_0216,0.8071231842041016,0.9247707724571228
frame_0191,0.7863684296607971,0.9246274828910828
frame_0105,0.7767496705055237,0.9334042072296143
frame_0187,0.7858030200004578,0.9247215390205383
frame_0152,0.7875008583068848,0.9253650307655334
frame_0228,0.8026148676872253,0.9250661134719849
frame_0086,0.7782688140869141,0.9463937878608704
frame_0159,0.7901580333709717,0.9254781007766724
frame_0206,0.8033261895179749,0.9247217178344727
frame_0156,0.7893521189689636,0.9254695773124695
frame_0199,0.7901986837387085,0.9249512553215027
frame_0225,0.8021747469902039,0.9249562621116638
frame_0142,0.7774666547775269,0.9253727197647095
frame_0180,0.7912948131561279,0.9248788952827454
frame_0107,0.7772276401519775,0.9294865727424622
frame_0100,0.7737275958061218,0.9375473260879517
frame_0217,0.8070903420448303,0.9247279167175293
frame_0024,0.776725709438324,0.9804531931877136
frame_0038,0.7695217728614807,0.977723240852356
frame_0049,0.7690713405609131,0.9703548550605774
frame_0081,0.7800710201263428,0.9510802626609802
frame_0035,0.7709181308746338,0.9779242873191833
frame_0090,0.7741901874542236,0.944096028804779
frame_0104,0.7766222357749939,0.9335395097732544
frame_0132,0.7777306437492371,0.9252575635910034
frame_0151,0.7870278358459473,0.9253038763999939
frame_0046,0.7683330178260803,0.9732667207717896
frame_0221,0.8032911419868469,0.9247679114341736
frame_0223,0.8026071786880493,0.9246950149536133
frame_0045,0.7684669494628906,0.9734182357788086
frame_0077,0.7813667058944702,0.957709014415741
frame_0183,0.7881865501403809,0.9246590733528137
frame_0092,0.773784339427948,0.9452139735221863
frame_0194,0.7866246700286865,0.9247024059295654
frame_0026,0.7761721611022949,0.9812858700752258
frame_0197,0.7883626818656921,0.9247937798500061
frame_0064,0.7795937657356262,0.9623245596885681
frame_0085,0.7785984873771667,0.9481298327445984
frame_0170,0.7920019626617432,0.9254056811332703
frame_0029,0.7749698162078857,0.9804075956344604
frame_0025,0.7763577699661255,0.9815714359283447
